album,song_title,lyric
Speak Now (Deluxe),Speak Now [Liner Notes] ,I don't think you should wait. I think you should speak now.
Speak Now (Deluxe),Speak Now [Liner Notes] ,"Love, Taylor"
Speak Now (Deluxe),Speak Now [Liner Notes] ,"PS: To all the boys who inspired this album, you should've known. ;)1. Mine"
Speak Now (Deluxe),Speak Now [Liner Notes] ,Hidden message: Toby
Speak Now (Deluxe),Speak Now [Liner Notes] ,2. Sparks Fly
Speak Now (Deluxe),Speak Now [Liner Notes] ,"Hidden message: Portland, Oregon"
Speak Now (Deluxe),Speak Now [Liner Notes] ,3. Back to December
Speak Now (Deluxe),Speak Now [Liner Notes] ,Hidden message: Tay
Speak Now (Deluxe),Speak Now [Liner Notes] ,4. Speak Now
Speak Now (Deluxe),Speak Now [Liner Notes] ,Hidden message: You always regret what you don't say
Speak Now (Deluxe),Speak Now [Liner Notes] ,5. Dear John
Speak Now (Deluxe),Speak Now [Liner Notes] ,Hidden message: Loved you from the very first day
Speak Now (Deluxe),Speak Now [Liner Notes] ,6. Mean
Speak Now (Deluxe),Speak Now [Liner Notes] ,Hidden message: I thought you got me
Speak Now (Deluxe),Speak Now [Liner Notes] ,7. The Story of Us
Speak Now (Deluxe),Speak Now [Liner Notes] ,Hidden message: CMT Awards
Speak Now (Deluxe),Speak Now [Liner Notes] ,8. Never Grow Up
Speak Now (Deluxe),Speak Now [Liner Notes] ,Hidden message: I moved out in July
Speak Now (Deluxe),Speak Now [Liner Notes] ,9. Enchanted
Speak Now (Deluxe),Speak Now [Liner Notes] ,Hidden message: Adam
Speak Now (Deluxe),Speak Now [Liner Notes] ,10. Better Than Revenge
Speak Now (Deluxe),Speak Now [Liner Notes] ,Hidden message: You thought I would forget
Speak Now (Deluxe),Speak Now [Liner Notes] ,11. Innocent
Speak Now (Deluxe),Speak Now [Liner Notes] ,Hidden message: Life is full of little interruptions
Speak Now (Deluxe),Speak Now [Liner Notes] ,12. Haunted
Speak Now (Deluxe),Speak Now [Liner Notes] ,Hidden message: Still to this day
Speak Now (Deluxe),Speak Now [Liner Notes] ,13. Last Kiss
Speak Now (Deluxe),Speak Now [Liner Notes] ,Hidden message: Forever and always
Speak Now (Deluxe),Speak Now [Liner Notes] ,14. Long Live
Speak Now (Deluxe),Speak Now [Liner Notes] ,Hidden message: For you
Unreleased Songs,Sparks Fly (Original Version) ,[Verse 1]
Unreleased Songs,Sparks Fly (Original Version) ,The way you move is like a full-on rainstorm
Unreleased Songs,Sparks Fly (Original Version) ,And I'm a house of cards
Unreleased Songs,Sparks Fly (Original Version) ,"You say my name for the first time, baby"
Unreleased Songs,Sparks Fly (Original Version) ,And I fall in love in an empty bar
Unreleased Songs,Sparks Fly (Original Version) ,And you stood there in front of me just close enough to touch
Unreleased Songs,Sparks Fly (Original Version) ,Close enough to hope you couldn't see what I was thinking of
Unreleased Songs,Sparks Fly (Original Version) ,[Chorus]
Unreleased Songs,Sparks Fly (Original Version) ,Drop everything now
Unreleased Songs,Sparks Fly (Original Version) ,Meet me in the pouring rain
Unreleased Songs,Sparks Fly (Original Version) ,Kiss me on the sidewalk
Unreleased Songs,Sparks Fly (Original Version) ,Take away the pain
Unreleased Songs,Sparks Fly (Original Version) ,'Cause I see sparks fly whenever you smile
Unreleased Songs,Sparks Fly (Original Version) ,"Get me with those green eyes, baby, as the lights go down"
Unreleased Songs,Sparks Fly (Original Version) ,Give me something that'll haunt me when you're not around
Unreleased Songs,Sparks Fly (Original Version) ,'Cause I see sparks fly whenever you smile
Unreleased Songs,Sparks Fly (Original Version) ,[Verse 2]
Unreleased Songs,Sparks Fly (Original Version) ,So reach out open handed and lead me out to that floor
Unreleased Songs,Sparks Fly (Original Version) ,I don't need more paper lanterns
Unreleased Songs,Sparks Fly (Original Version) ,"Take me down, baby"
Unreleased Songs,Sparks Fly (Original Version) ,Bring on the movie score
Unreleased Songs,Sparks Fly (Original Version) ,'Cause my heart is beating fast and you are beautiful
Unreleased Songs,Sparks Fly (Original Version) ,"I could wait patiently, but I really wish you would"
Unreleased Songs,Sparks Fly (Original Version) ,[Chorus]
Unreleased Songs,Sparks Fly (Original Version) ,Drop everything now
Unreleased Songs,Sparks Fly (Original Version) ,Meet me in the pouring rain
Unreleased Songs,Sparks Fly (Original Version) ,Kiss me on the sidewalk
Unreleased Songs,Sparks Fly (Original Version) ,Take away the pain
Unreleased Songs,Sparks Fly (Original Version) ,'Cause I see sparks fly whenever you smile
Unreleased Songs,Sparks Fly (Original Version) ,"Get me with those green eyes, baby, as the lights go down"
Unreleased Songs,Sparks Fly (Original Version) ,Give me something that'll haunt me when you're not around
Unreleased Songs,Sparks Fly (Original Version) ,'Cause I see sparks fly whenever you smile
Unreleased Songs,Sparks Fly (Original Version) ,[Bridge]
Unreleased Songs,Sparks Fly (Original Version) ,I run my fingers through your hair and watch the lights go wild
Unreleased Songs,Sparks Fly (Original Version) ,Just keep your beautiful eyes on me
Unreleased Songs,Sparks Fly (Original Version) ,Gonna strike this match tonight
Unreleased Songs,Sparks Fly (Original Version) ,And lead me up the staircase
Unreleased Songs,Sparks Fly (Original Version) ,Won't you whisper soft and slow
Unreleased Songs,Sparks Fly (Original Version) ,"I'd love to hate it, but you make it like a firework show"
Unreleased Songs,Sparks Fly (Original Version) ,[Chorus]
Unreleased Songs,Sparks Fly (Original Version) ,Drop everything now
Unreleased Songs,Sparks Fly (Original Version) ,Meet me in the pouring rain
Unreleased Songs,Sparks Fly (Original Version) ,Kiss me on the sidewalk
Unreleased Songs,Sparks Fly (Original Version) ,Take away the pain
Unreleased Songs,Sparks Fly (Original Version) ,'Cause I see sparks fly whenever you smile
Unreleased Songs,Sparks Fly (Original Version) ,"Get me with those green eyes, baby, as the lights go down"
Unreleased Songs,Sparks Fly (Original Version) ,Give me something that'll haunt me when you're not around
Unreleased Songs,Sparks Fly (Original Version) ,'Cause I see sparks fly whenever you smile
Unreleased Songs,Sparks Fly (Original Version) ,[Outro]
Unreleased Songs,Sparks Fly (Original Version) ,And the sparks fly
Unreleased Songs,Sparks Fly (Original Version) ,"Oh, baby, smile"
Unreleased Songs,Sparks Fly (Original Version) ,And the sparks fly
Taylor Swift,Invisible ,[Verse 1]
Taylor Swift,Invisible ,She can't see the way your eyes
Taylor Swift,Invisible ,Light up when you smile
Taylor Swift,Invisible ,She'll never notice how you stop and stare
Taylor Swift,Invisible ,Whenever she walks by
Taylor Swift,Invisible ,[Pre-Chorus]
Taylor Swift,Invisible ,And you can't see me wanting you the way you want her
Taylor Swift,Invisible ,But you are everything to me
Taylor Swift,Invisible ,[Chorus]
Taylor Swift,Invisible ,I just want to show you
Taylor Swift,Invisible ,She don't even know you
Taylor Swift,Invisible ,She's never going to love you like I want to
Taylor Swift,Invisible ,And you just see right through me
Taylor Swift,Invisible ,But if you only knew me
Taylor Swift,Invisible ,We could be a beautiful
Taylor Swift,Invisible ,Miracle
Taylor Swift,Invisible ,Unbelievable
Taylor Swift,Invisible ,Instead of just invisible
Taylor Swift,Invisible ,[Verse 2]
Taylor Swift,Invisible ,There's a fire inside of you
Taylor Swift,Invisible ,That can't help but shine through
Taylor Swift,Invisible ,She's never going to see the light
Taylor Swift,Invisible ,No matter what you do
Taylor Swift,Invisible ,[Pre-Chorus]
Taylor Swift,Invisible ,And all I think about is how to make you think of me
Taylor Swift,Invisible ,And everything that we could be
Taylor Swift,Invisible ,[Chorus]
Taylor Swift,Invisible ,I just want to show you
Taylor Swift,Invisible ,She don't even know you
Taylor Swift,Invisible ,She's never going to love you like I want to
Taylor Swift,Invisible ,And you just see right through me
Taylor Swift,Invisible ,If you only knew me
Taylor Swift,Invisible ,We could be a beautiful
Taylor Swift,Invisible ,Miracle
Taylor Swift,Invisible ,Unbelievable
Taylor Swift,Invisible ,Instead of just invisible
Taylor Swift,Invisible ,[Bridge]
Taylor Swift,Invisible ,Like shadows in a faded light
Taylor Swift,Invisible ,"Oh, we're invisible"
Taylor Swift,Invisible ,I just want to open your eyes
Taylor Swift,Invisible ,And make you realize
Taylor Swift,Invisible ,[Chorus - Variation]
Taylor Swift,Invisible ,I just want to show you
Taylor Swift,Invisible ,She don't even know you
Taylor Swift,Invisible ,"Baby, let me love you"
Taylor Swift,Invisible ,Let me want you
Taylor Swift,Invisible ,You just see right through me
Taylor Swift,Invisible ,But if you only knew me
Taylor Swift,Invisible ,We could be a beautiful
Taylor Swift,Invisible ,Miracle
Taylor Swift,Invisible ,Unbelievable
Taylor Swift,Invisible ,Instead of just invisible
Taylor Swift,Invisible ,[Outro]
Taylor Swift,Invisible ,She can't see the way your eyes
Taylor Swift,Invisible ,Light up when you smile
Taylor Swift  by Concert Genius,Speak Now Tour Setlist ,"1. ""Sparks Fly"""
Taylor Swift  by Concert Genius,Speak Now Tour Setlist ,"2. ""Mine"""
Taylor Swift  by Concert Genius,Speak Now Tour Setlist ,"3. ""The Story of Us"""
Taylor Swift  by Concert Genius,Speak Now Tour Setlist ,"4. ""Our Song"""
Taylor Swift  by Concert Genius,Speak Now Tour Setlist ,"5. ""Mean"""
Taylor Swift  by Concert Genius,Speak Now Tour Setlist ,"6. ""Back to December / Apologize / You're Not Sorry"""
Taylor Swift  by Concert Genius,Speak Now Tour Setlist ,"7. ""Better Than Revenge"""
Taylor Swift  by Concert Genius,Speak Now Tour Setlist ,"8. ""Speak Now"""
Taylor Swift  by Concert Genius,Speak Now Tour Setlist ,"9. ""Fearless / Hey Soul Sister / I'm Yours"""
Taylor Swift  by Concert Genius,Speak Now Tour Setlist ,"10. ""Last Kiss"""
Taylor Swift  by Concert Genius,Speak Now Tour Setlist ,"11. ""You Belong with Me"""
Taylor Swift  by Concert Genius,Speak Now Tour Setlist ,"12. ""Dear John"""
Taylor Swift  by Concert Genius,Speak Now Tour Setlist ,"13. ""Enchanted"""
Taylor Swift  by Concert Genius,Speak Now Tour Setlist ,"14. ""Haunted"""
Taylor Swift  by Concert Genius,Speak Now Tour Setlist ,"15. ""Long Live"""
Taylor Swift  by Concert Genius,Speak Now Tour Setlist ,ENCORE:
Taylor Swift  by Concert Genius,Speak Now Tour Setlist ,"16. ""Fifteen"""
Taylor Swift  by Concert Genius,Speak Now Tour Setlist ,"17. ""Love Story"""
Taylor Swift,The Outside ,[Verse 1]
Taylor Swift,The Outside ,I didn't know what I would find
Taylor Swift,The Outside ,"When I went looking for a reason, I know"
Taylor Swift,The Outside ,I didn't read between the lines
Taylor Swift,The Outside ,"And, baby, I've got nowhere to go"
Taylor Swift,The Outside ,I tried to take the road less traveled by
Taylor Swift,The Outside ,But nothing seems to work the first few times
Taylor Swift,The Outside ,Am I right?
Taylor Swift,The Outside ,[Chorus]
Taylor Swift,The Outside ,So how can I ever try to be better?
Taylor Swift,The Outside ,Nobody ever lets me in
Taylor Swift,The Outside ,"I can still see you, this ain't the best view"
Taylor Swift,The Outside ,On the outside looking in
Taylor Swift,The Outside ,I've been a lot of lonely places
Taylor Swift,The Outside ,I've never been on the outside
Taylor Swift,The Outside ,[Verse 2]
Taylor Swift,The Outside ,"You saw me there, but never knew"
Taylor Swift,The Outside ,I would give it all up to be
Taylor Swift,The Outside ,"A part of this, a part of you"
Taylor Swift,The Outside ,And now it's all too late so you see
Taylor Swift,The Outside ,You could've helped if you had wanted to
Taylor Swift,The Outside ,But no one notices until it's too
Taylor Swift,The Outside ,Late to do anything
Taylor Swift,The Outside ,[Chorus]
Taylor Swift,The Outside ,So how can I ever try to be better?
Taylor Swift,The Outside ,Nobody ever lets me in
Taylor Swift,The Outside ,"I can still see you, this ain't the best view"
Taylor Swift,The Outside ,On the outside looking in
Taylor Swift,The Outside ,I've been a lot of lonely places
Taylor Swift,The Outside ,I've never been on the outside
Taylor Swift,The Outside ,So how can I ever try to be better?
Taylor Swift,The Outside ,Nobody ever lets me in
Taylor Swift,The Outside ,"I can still see you, this ain't the best view"
Taylor Swift,The Outside ,On the outside looking in
Taylor Swift,The Outside ,I've been a lot of lonely places
Taylor Swift,The Outside ,I've never been on the outside
Fearless (Platinum Edition),The Other Side of the Door ,[Verse 1]
Fearless (Platinum Edition),The Other Side of the Door ,In the heat of the fight I walked away
Fearless (Platinum Edition),The Other Side of the Door ,Ignoring words that you were saying
Fearless (Platinum Edition),The Other Side of the Door ,Trying to make me stay
Fearless (Platinum Edition),The Other Side of the Door ,"I said, ""This time I've had enough"""
Fearless (Platinum Edition),The Other Side of the Door ,And you've called a hundred times
Fearless (Platinum Edition),The Other Side of the Door ,But I'm not picking up
Fearless (Platinum Edition),The Other Side of the Door ,'Cause I'm so mad I might tell you that it's over
Fearless (Platinum Edition),The Other Side of the Door ,But if you look a little closer
Fearless (Platinum Edition),The Other Side of the Door ,[Chorus]
Fearless (Platinum Edition),The Other Side of the Door ,"I said, ""Leave,"" but all I really want is you"
Fearless (Platinum Edition),The Other Side of the Door ,To stand outside my window throwing pebbles
Fearless (Platinum Edition),The Other Side of the Door ,"Screaming, ""I'm in love with you"""
Fearless (Platinum Edition),The Other Side of the Door ,Wait there in the pouring rain
